7,layout/generic/nsBlockFrame.cpp
36,embedding/browser/gtk/src/gtkmozembed_common.cpp
36,embedding/browser/gtk/src/gtkmozembed.h
36,embedding/browser/gtk/src/EmbedWindow.cpp
43,js/src/jsinterp.c
45,embedding/browser/powerplant/source/CIconServicesIcon.cpp
45,embedding/browser/powerplant/source/CIconServicesIcon.h
45,embedding/browser/powerplant/source/UDownload.cpp
45,embedding/browser/powerplant/source/CProfileManager.h
46,xpcom/glue/nsCOMPtr.cpp
71,xpcom/glue/nsISupportsImpl.h
96,layout/style/test/ListCSSProperties.cpp
139,gfx/public/nsIRenderingContext.h
139,gfx/src/mac/nsRenderingContextMac.h
145,layout/svg/base/src/nsSVGUtils.h
149,js/src/jsscope.c
149,content/xul/templates/src/nsContentSupportMap.cpp
149,caps/include/nsScriptSecurityManager.h
149,xpcom/components/nsStaticComponentLoader.cpp
149,xpcom/components/nsComponentManager.cpp
149,uriloader/base/nsDocLoader.cpp
151,content/base/src/nsDOMAttributeMap.h
151,xpcom/glue/nsHashKeys.h
178,content/base/src/nsTextFragment.h
199,content/events/src/nsEventListenerManager.cpp
208,layout/svg/base/src/nsSVGGFrame.h
220,js/src/jsfun.h
224,xpfe/components/search/src/nsInternetSearchService.cpp
225,layout/svg/base/src/nsSVGUtils.cpp
249,js/src/jsfun.c
284,content/svg/content/src/nsSVGAElement.cpp
286,layout/svg/base/src/nsSVGInnerSVGFrame.cpp
311,tools/trace-malloc/lib/nsTraceMalloc.c
332,accessible/src/base/nsBaseWidgetAccessible.cpp
347,toolkit/airbag/airbag/src/client/linux/handler/linux_thread_test.cc
347,toolkit/airbag/airbag/src/processor/pathname_stripper.h
347,toolkit/airbag/airbag/src/processor/process_state.cc
347,toolkit/airbag/airbag/src/google_breakpad/processor/minidump.h
347,toolkit/airbag/airbag/src/processor/stackwalker_selftest.cc
347,toolkit/airbag/airbag/src/common/linux/guid_creator.h
347,toolkit/airbag/airbag/src/client/minidump_file_writer_unittest.cc
347,toolkit/airbag/airbag/src/google_airbag/processor/stackwalker.h
347,toolkit/airbag/airbag/src/processor/stackwalker_x86.cc
347,toolkit/airbag/airbag/src/client/linux/handler/linux_thread.h
347,toolkit/airbag/airbag/src/processor/contained_range_map-inl.h
347,toolkit/airbag/airbag/src/processor/source_line_resolver_unittest.cc
347,toolkit/airbag/airbag/src/google_breakpad/processor/memory_region.h
347,toolkit/airbag/airbag/src/processor/linked_ptr.h
366,layout/svg/base/src/nsSVGUtils.cpp
393,toolkit/components/places/src/nsNavHistoryResult.cpp
417,extensions/metrics/src/nsUICommandCollector.h
443,accessible/src/base/nsAccessibleEventData.h
477,widget/public/nsGUIEvent.h
492,content/xul/templates/src/nsXULTemplateQueryProcessorRDF.cpp
517,embedding/tests/mfcembed/Dialogs.h
517,embedding/tests/mfcembed/IBrowserFrameGlue.h
517,embedding/tests/mfcembed/Preferences.h
517,embedding/tests/mfcembed/components/HelperAppDlg.h
517,embedding/tests/mfcembed/ProfileMgr.cpp
517,embedding/tests/mfcembed/Dialogs.cpp
529,modules/libbz2/src/huffman.c
555,accessible/src/base/nsAccessibleEventData.cpp
562,gfx/thebes/src/gfxContext.cpp
576,embedding/browser/gtk/src/EmbedPasswordMgr.cpp
587,layout/svg/base/src/nsSVGUtils.cpp
626,xpcom/glue/nsISupportsImpl.h
632,toolkit/airbag/nsAirbagExceptionHandler.cpp
649,accessible/src/base/nsDocAccessible.cpp
661,dom/src/base/nsWindowRoot.h
672,content/base/src/nsGkAtomList.h
696,js/src/js.c
741,toolkit/components/places/src/nsBookmarksHTML.cpp
759,js/src/js.c
